production_id,production_date,site,machine_id,operator_team,temperature,pressure,production_duration,material_type,quality_score,defect,production_month,production_day,production_weekday,production_hour,production_shift,temperature_deviation,pressure_deviation
PRD-001924,2025-07-16 06:50:00,Besancon,M-07,Team B,78.55,5.64,37.45,Alloy,91.98,0,7,16,Wednesday,6,Morning,8.549999999999997,0.6399999999999997
PRD-001925,2025-07-16 07:29:00,Limoges,M-04,Team B,78.46,5.02,47.27,Composite,89.23,0,7,16,Wednesday,7,Morning,8.459999999999994,0.019999999999999574
PRD-001926,2025-07-16 12:54:00,Lyon,M-02,Team A,66.59,5.44,32.74,Composite,92.15,0,7,16,Wednesday,12,Morning,3.4099999999999966,0.4400000000000004
PRD-001927,2025-07-17 05:35:00,Besancon,M-07,Team A,68.56,5.53,60.81,Alloy,75.81,1,7,17,Thursday,5,Night,1.4399999999999977,0.5300000000000002
PRD-001928,2025-07-17 13:39:00,Lyon,M-03,Team D,75.48,5.04,36.46,Ceramic,97.29,0,7,17,Thursday,13,Morning,5.480000000000004,0.040000000000000036
PRD-001929,2025-07-17 15:16:00,Lyon,M-02,Team B,70.38,5.26,43.55,Composite,96.18,0,7,17,Thursday,15,Afternoon,0.37999999999999545,0.2599999999999998
PRD-001930,2025-07-17 15:20:00,Limoges,M-05,Team D,71.35,5.39,26.02,Composite,91.44,0,7,17,Thursday,15,Afternoon,1.3499999999999943,0.3899999999999997
PRD-001931,2025-07-17 17:14:00,Besancon,M-07,Team A,71.41,5.32,47.67,Ceramic,89.41,0,7,17,Thursday,17,Afternoon,1.4099999999999966,0.3200000000000003
PRD-001932,2025-07-17 19:37:00,Lyon,M-01,Team C,66.4,4.49,39.6,Alloy,92.99,0,7,17,Thursday,19,Afternoon,3.5999999999999943,0.5099999999999998
PRD-001933,2025-07-18 01:15:00,Limoges,M-06,Team C,79.43,4.56,52.1,Composite,74.54,1,7,18,Friday,1,Night,9.430000000000007,0.4400000000000004
PRD-001934,2025-07-18 05:51:00,Lyon,M-02,Team C,64.68,4.81,44.6,Ceramic,90.87,0,7,18,Friday,5,Night,5.319999999999993,0.1900000000000004
PRD-001935,2025-07-18 16:26:00,Lyon,M-02,Team C,73.97,4.54,52.11,Composite,88.22,0,7,18,Friday,16,Afternoon,3.969999999999999,0.45999999999999996
PRD-001936,2025-07-18 19:35:00,Lyon,M-02,Team C,73.13,4.04,39.81,Ceramic,88.59,0,7,18,Friday,19,Afternoon,3.1299999999999955,0.96
PRD-001937,2025-07-18 23:42:00,Limoges,M-04,Team D,60.59,5.44,40.74,Alloy,91.01,0,7,18,Friday,23,Night,9.409999999999997,0.4400000000000004
PRD-001938,2025-07-19 06:06:00,Besancon,M-08,Team C,64.88,5.23,40.9,Composite,91.33,0,7,19,Saturday,6,Morning,5.1200000000000045,0.23000000000000043
PRD-001939,2025-07-19 06:21:00,Lyon,M-02,Team A,66.95,4.13,51.96,Ceramic,98.78,0,7,19,Saturday,6,Morning,3.049999999999997,0.8700000000000001
PRD-001940,2025-07-19 11:24:00,Lyon,M-01,Team A,72.44,4.84,45.95,Alloy,94.75,0,7,19,Saturday,11,Morning,2.4399999999999977,0.16000000000000014
PRD-001941,2025-07-19 23:02:00,Lyon,M-02,Team C,68.49,4.88,48.78,Composite,89.65,0,7,19,Saturday,23,Night,1.5100000000000051,0.1200000000000001
PRD-001942,2025-07-20 18:47:00,Lyon,M-02,Team B,69.95,5.12,48.13,Precious metal,88.98,0,7,20,Sunday,18,Afternoon,0.04999999999999716,0.1200000000000001
PRD-001943,2025-07-21 00:58:00,Limoges,M-04,Team B,61.22,4.3,48.29,Composite,91.28,0,7,21,Monday,0,Night,8.780000000000001,0.7000000000000002
PRD-001944,2025-07-21 11:03:00,Limoges,M-05,Team C,82.29,4.12,35.82,Alloy,87.8,0,7,21,Monday,11,Morning,12.290000000000006,0.8799999999999999
PRD-001945,2025-07-21 11:19:00,Limoges,M-06,Team B,71.37,5.34,46.11,Composite,97.0,0,7,21,Monday,11,Morning,1.3700000000000045,0.33999999999999986
PRD-001946,2025-07-21 12:07:00,Lyon,M-01,Team C,72.09,4.0,55.87,Alloy,91.96,0,7,21,Monday,12,Morning,2.0900000000000034,1.0
PRD-001947,2025-07-21 14:06:00,Limoges,M-06,Team C,68.19,4.85,34.56,Ceramic,87.28,0,7,21,Monday,14,Afternoon,1.8100000000000023,0.15000000000000036
PRD-001948,2025-07-21 22:21:00,Lyon,M-02,Team C,67.01,4.79,51.91,Ceramic,89.24,0,7,21,Monday,22,Night,2.989999999999995,0.20999999999999996
PRD-001949,2025-07-22 01:12:00,Lyon,M-03,Team C,81.95,4.92,48.41,Alloy,74.03,1,7,22,Tuesday,1,Night,11.950000000000003,0.08000000000000007
PRD-001950,2025-07-22 01:25:00,Besancon,M-07,Team D,62.73,5.16,59.69,Ceramic,91.87,0,7,22,Tuesday,1,Night,7.270000000000003,0.16000000000000014
PRD-001951,2025-07-22 05:16:00,Besancon,M-08,Team C,70.65,6.04,51.81,Precious metal,88.61,0,7,22,Tuesday,5,Night,0.6500000000000057,1.04
PRD-001952,2025-07-22 10:25:00,Besancon,M-07,Team D,66.4,3.96,43.8,Alloy,91.82,0,7,22,Tuesday,10,Morning,3.5999999999999943,1.04
PRD-001953,2025-07-22 11:42:00,Besancon,M-08,Team A,67.09,5.57,46.44,Composite,88.16,0,7,22,Tuesday,11,Morning,2.9099999999999966,0.5700000000000003
PRD-001954,2025-07-22 16:00:00,Limoges,M-06,Team C,67.68,3.37,37.12,Composite,90.87,0,7,22,Tuesday,16,Afternoon,2.319999999999993,1.63
PRD-001955,2025-07-23 00:26:00,Besancon,M-07,Team C,67.57,5.91,44.9,Ceramic,93.02,0,7,23,Wednesday,0,Night,2.430000000000007,0.9100000000000001
PRD-001956,2025-07-23 01:40:00,Lyon,M-01,Team B,69.68,3.67,32.31,Alloy,96.3,0,7,23,Wednesday,1,Night,0.3199999999999932,1.33
PRD-001957,2025-07-23 02:46:00,Lyon,M-01,Team B,56.15,6.58,54.9,Alloy,87.51,0,7,23,Wednesday,2,Night,13.850000000000001,1.58
PRD-001958,2025-07-23 14:52:00,Lyon,M-02,Team C,68.76,4.75,46.6,Alloy,90.69,0,7,23,Wednesday,14,Afternoon,1.2399999999999949,0.25
PRD-001959,2025-07-23 15:58:00,Lyon,M-03,Team B,71.53,5.84,35.67,Composite,96.76,0,7,23,Wednesday,15,Afternoon,1.5300000000000011,0.8399999999999999
PRD-001960,2025-07-23 19:46:00,Lyon,M-02,Team D,63.33,5.7,48.17,Precious metal,90.17,0,7,23,Wednesday,19,Afternoon,6.670000000000002,0.7000000000000002
PRD-001961,2025-07-23 22:22:00,Lyon,M-01,Team B,77.37,4.72,55.27,Precious metal,92.97,0,7,23,Wednesday,22,Night,7.3700000000000045,0.28000000000000025
PRD-001962,2025-07-24 08:16:00,Limoges,M-04,Team A,65.71,4.77,50.94,Alloy,90.11,0,7,24,Thursday,8,Morning,4.290000000000006,0.23000000000000043
PRD-001963,2025-07-24 13:03:00,Besancon,M-07,Team C,71.47,4.46,35.58,Alloy,93.02,0,7,24,Thursday,13,Morning,1.4699999999999989,0.54
PRD-001964,2025-07-24 20:43:00,Limoges,M-06,Team B,67.92,5.51,18.0,Alloy,90.2,0,7,24,Thursday,20,Afternoon,2.0799999999999983,0.5099999999999998
PRD-001965,2025-07-25 07:34:00,Lyon,M-01,Team A,69.08,4.72,49.16,Precious metal,93.99,0,7,25,Friday,7,Morning,0.9200000000000017,0.28000000000000025
PRD-001966,2025-07-25 09:31:00,Limoges,M-05,Team C,77.0,4.47,35.91,Alloy,93.51,0,7,25,Friday,9,Morning,7.0,0.5300000000000002
PRD-001967,2025-07-25 13:27:00,Lyon,M-02,Team B,83.26,5.35,47.98,Alloy,87.81,0,7,25,Friday,13,Morning,13.260000000000005,0.34999999999999964
PRD-001968,2025-07-26 04:35:00,Lyon,M-01,Team A,73.38,4.42,50.6,Composite,90.07,0,7,26,Saturday,4,Night,3.3799999999999955,0.5800000000000001
PRD-001969,2025-07-26 05:53:00,Lyon,M-03,Team C,77.66,4.79,56.91,Ceramic,91.62,0,7,26,Saturday,5,Night,7.659999999999997,0.20999999999999996
PRD-001970,2025-07-26 09:05:00,Lyon,M-03,Team C,80.93,5.07,56.96,Alloy,73.31,1,7,26,Saturday,9,Morning,10.930000000000007,0.07000000000000028
PRD-001971,2025-07-26 10:05:00,Lyon,M-02,Team C,71.69,4.58,52.89,Composite,87.76,0,7,26,Saturday,10,Morning,1.6899999999999977,0.41999999999999993
PRD-001972,2025-07-26 21:03:00,Besancon,M-08,Team B,77.37,4.68,57.0,Alloy,91.53,0,7,26,Saturday,21,Afternoon,7.3700000000000045,0.3200000000000003
PRD-001973,2025-07-27 11:22:00,Besancon,M-08,Team A,73.32,6.0,54.03,Alloy,90.55,0,7,27,Sunday,11,Morning,3.319999999999993,1.0
PRD-001974,2025-07-27 17:56:00,Limoges,M-06,Team D,71.75,4.87,54.73,Alloy,92.21,0,7,27,Sunday,17,Afternoon,1.75,0.1299999999999999
PRD-001975,2025-07-27 19:50:00,Lyon,M-01,Team C,71.32,4.77,47.67,Ceramic,94.63,0,7,27,Sunday,19,Afternoon,1.3199999999999932,0.23000000000000043
PRD-001976,2025-07-28 10:15:00,Besancon,M-07,Team A,63.23,4.89,35.69,Precious metal,93.78,0,7,28,Monday,10,Morning,6.770000000000003,0.11000000000000032
PRD-001977,2025-07-28 10:54:00,Limoges,M-05,Team D,71.72,5.3,67.86,Ceramic,76.96,1,7,28,Monday,10,Morning,1.7199999999999989,0.2999999999999998
PRD-001978,2025-07-28 19:48:00,Lyon,M-01,Team A,61.47,4.33,43.5,Composite,87.07,0,7,28,Monday,19,Afternoon,8.530000000000001,0.6699999999999999
PRD-001979,2025-07-28 20:22:00,Limoges,M-04,Team C,60.35,5.28,52.83,Alloy,88.22,0,7,28,Monday,20,Afternoon,9.649999999999999,0.28000000000000025
PRD-001980,2025-07-28 22:34:00,Limoges,M-05,Team C,71.2,5.17,38.6,Composite,95.14,0,7,28,Monday,22,Night,1.2000000000000028,0.16999999999999993
PRD-001981,2025-07-28 23:22:00,Limoges,M-05,Team D,64.41,3.84,53.71,Precious metal,90.38,0,7,28,Monday,23,Night,5.590000000000003,1.1600000000000001
PRD-001982,2025-07-29 23:23:00,Lyon,M-01,Team D,69.46,6.17,28.44,Ceramic,90.44,0,7,29,Tuesday,23,Night,0.5400000000000063,1.17
PRD-001983,2025-07-30 19:31:00,Limoges,M-04,Team A,69.52,5.95,42.72,Precious metal,90.08,0,7,30,Wednesday,19,Afternoon,0.480000000000004,0.9500000000000002
PRD-001984,2025-07-31 05:43:00,Lyon,M-01,Team C,70.45,4.48,190.0,Composite,94.94,0,7,31,Thursday,5,Night,0.45000000000000284,0.5199999999999996
PRD-001985,2025-08-01 03:23:00,Lyon,M-02,Team B,65.7,4.27,46.7,Composite,90.83,0,8,1,Friday,3,Night,4.299999999999997,0.7300000000000004
PRD-001986,2025-08-01 15:14:00,Lyon,M-03,Team C,76.67,5.15,51.58,Alloy,93.57,0,8,1,Friday,15,Afternoon,6.670000000000002,0.15000000000000036
PRD-001987,2025-08-01 17:00:00,Besancon,M-07,Team C,72.24,4.07,34.25,Composite,80.58,1,8,1,Friday,17,Afternoon,2.239999999999995,0.9299999999999997
PRD-001988,2025-08-02 05:49:00,Lyon,M-01,Team A,71.79,5.89,53.28,Ceramic,90.61,0,8,2,Saturday,5,Night,1.7900000000000063,0.8899999999999997
PRD-001989,2025-08-02 08:29:00,Lyon,M-02,Team A,64.18,4.7,55.81,Precious metal,93.89,0,8,2,Saturday,8,Morning,5.819999999999993,0.2999999999999998
PRD-001990,2025-08-02 09:18:00,Lyon,M-01,Team A,68.57,6.05,64.77,Precious metal,91.02,0,8,2,Saturday,9,Morning,1.4300000000000068,1.0499999999999998
PRD-001991,2025-08-02 21:14:00,Besancon,M-07,Team A,78.41,4.46,53.65,Ceramic,90.87,0,8,2,Saturday,21,Afternoon,8.409999999999997,0.54
PRD-001992,2025-08-02 22:38:00,Limoges,M-04,Team A,73.84,4.93,42.32,Precious metal,86.17,0,8,2,Saturday,22,Night,3.8400000000000034,0.07000000000000028
PRD-001993,2025-08-02 22:53:00,Besancon,M-08,Team D,65.05,5.82,35.83,Precious metal,88.37,0,8,2,Saturday,22,Night,4.950000000000003,0.8200000000000003
PRD-001994,2025-08-03 06:52:00,Lyon,M-02,Team B,67.56,4.79,57.63,Composite,89.32,0,8,3,Sunday,6,Morning,2.4399999999999977,0.20999999999999996
PRD-001995,2025-08-03 10:24:00,Lyon,M-02,Team C,65.26,5.18,48.9,Alloy,91.08,0,8,3,Sunday,10,Morning,4.739999999999995,0.17999999999999972
PRD-001996,2025-08-03 12:18:00,Limoges,M-05,Team D,66.79,5.71,42.82,Alloy,92.31,0,8,3,Sunday,12,Morning,3.2099999999999937,0.71
PRD-001997,2025-08-03 20:18:00,Lyon,M-02,Team C,63.12,4.64,30.04,Alloy,91.86,0,8,3,Sunday,20,Afternoon,6.880000000000003,0.3600000000000003
PRD-001998,2025-08-04 02:25:00,Besancon,M-08,Team B,68.48,4.18,35.55,Alloy,93.17,0,8,4,Monday,2,Night,1.519999999999996,0.8200000000000003
PRD-001999,2025-08-04 10:13:00,Besancon,M-08,Team D,72.49,4.05,51.05,Precious metal,89.35,0,8,4,Monday,10,Morning,2.489999999999995,0.9500000000000002
PRD-002000,2025-08-04 16:14:00,Limoges,M-04,Team C,64.72,5.38,45.83,Alloy,93.86,0,8,4,Monday,16,Afternoon,5.280000000000001,0.3799999999999999
PRD-002001,2025-08-04 16:40:00,Besancon,M-08,Team C,68.73,5.25,27.43,Composite,98.67,0,8,4,Monday,16,Afternoon,1.269999999999996,0.25
PRD-002002,2025-08-05 04:23:00,Limoges,M-04,Team D,67.65,5.69,48.06,Composite,90.99,0,8,5,Tuesday,4,Night,2.3499999999999943,0.6900000000000004
PRD-002003,2025-08-05 10:50:00,Lyon,M-01,Team A,74.99,4.82,30.45,Composite,90.25,0,8,5,Tuesday,10,Morning,4.989999999999995,0.17999999999999972
PRD-002004,2025-08-05 14:40:00,Limoges,M-05,Team B,67.02,4.07,53.83,Alloy,89.04,0,8,5,Tuesday,14,Afternoon,2.980000000000004,0.9299999999999997
PRD-002005,2025-08-06 10:13:00,Lyon,M-01,Team D,66.51,3.47,44.67,Composite,76.92,1,8,6,Wednesday,10,Morning,3.489999999999995,1.5299999999999998
PRD-002006,2025-08-06 10:46:00,Besancon,M-07,Team B,68.3,6.86,39.29,Composite,89.12,0,8,6,Wednesday,10,Morning,1.7000000000000028,1.8600000000000003
PRD-002007,2025-08-06 21:43:00,Lyon,M-01,Team D,63.58,5.34,50.92,Composite,85.96,0,8,6,Wednesday,21,Afternoon,6.420000000000002,0.33999999999999986
PRD-002008,2025-08-07 12:12:00,Lyon,M-02,Team A,73.15,5.09,45.83,Alloy,88.49,0,8,7,Thursday,12,Morning,3.1500000000000057,0.08999999999999986
PRD-002009,2025-08-07 15:16:00,Limoges,M-06,Team A,70.3,5.18,53.6,Composite,96.1,0,8,7,Thursday,15,Afternoon,0.29999999999999716,0.17999999999999972
PRD-002010,2025-08-07 15:29:00,Lyon,M-03,Team B,72.29,4.07,43.64,Alloy,95.76,0,8,7,Thursday,15,Afternoon,2.2900000000000063,0.9299999999999997
PRD-002011,2025-08-07 16:53:00,Lyon,M-01,Team A,76.13,4.48,44.11,Composite,96.19,0,8,7,Thursday,16,Afternoon,6.1299999999999955,0.5199999999999996
PRD-002012,2025-08-07 19:41:00,Limoges,M-05,Team D,77.13,6.13,45.72,Ceramic,76.79,1,8,7,Thursday,19,Afternoon,7.1299999999999955,1.13
PRD-002013,2025-08-08 00:20:00,Lyon,M-02,Team A,61.84,5.43,45.1,Alloy,73.93,1,8,8,Friday,0,Night,8.159999999999997,0.4299999999999997
PRD-002014,2025-08-08 01:57:00,Limoges,M-05,Team C,73.57,4.5,45.25,Composite,76.06,1,8,8,Friday,1,Night,3.569999999999993,0.5
PRD-002015,2025-08-08 04:34:00,Lyon,M-02,Team A,71.57,4.2,38.98,Alloy,87.86,0,8,8,Friday,4,Night,1.5699999999999932,0.7999999999999998
PRD-002016,2025-08-08 11:29:00,Lyon,M-03,Team D,69.6,4.66,51.18,Precious metal,88.35,0,8,8,Friday,11,Morning,0.4000000000000057,0.33999999999999986
PRD-002017,2025-08-08 12:05:00,Lyon,M-02,Team B,72.1,4.79,38.96,Precious metal,93.83,0,8,8,Friday,12,Morning,2.0999999999999943,0.20999999999999996
PRD-002018,2025-08-09 00:24:00,Besancon,M-07,Team A,63.72,6.33,31.47,Ceramic,91.74,0,8,9,Saturday,0,Night,6.280000000000001,1.33
PRD-002019,2025-08-09 06:20:00,Besancon,M-08,Team A,76.81,4.88,44.66,Alloy,97.65,0,8,9,Saturday,6,Morning,6.810000000000002,0.1200000000000001
PRD-002020,2025-08-10 00:15:00,Lyon,M-03,Team C,74.68,4.23,45.96,Alloy,91.12,0,8,10,Sunday,0,Night,4.680000000000007,0.7699999999999996
PRD-002021,2025-08-10 04:24:00,Besancon,M-07,Team D,68.2,4.96,45.12,Precious metal,89.32,0,8,10,Sunday,4,Night,1.7999999999999972,0.040000000000000036
PRD-002022,2025-08-10 04:56:00,Limoges,M-05,Team D,67.16,5.17,31.03,Composite,92.52,0,8,10,Sunday,4,Night,2.8400000000000034,0.16999999999999993
PRD-002023,2025-08-10 11:28:00,Limoges,M-06,Team B,62.14,4.17,45.43,Alloy,89.52,0,8,10,Sunday,11,Morning,7.859999999999999,0.8300000000000001
PRD-002024,2025-08-10 13:49:00,Limoges,M-05,Team B,68.57,5.26,50.13,Ceramic,91.35,0,8,10,Sunday,13,Morning,1.4300000000000068,0.2599999999999998
PRD-002025,2025-08-10 15:20:00,Limoges,M-05,Team A,67.69,5.79,35.89,Alloy,93.16,0,8,10,Sunday,15,Afternoon,2.3100000000000023,0.79
PRD-002026,2025-08-10 15:42:00,Besancon,M-08,Team B,62.31,5.09,32.17,Composite,87.91,0,8,10,Sunday,15,Afternoon,7.689999999999998,0.08999999999999986
PRD-002027,2025-08-12 10:12:00,Limoges,M-06,Team C,75.04,4.48,45.98,Ceramic,92.03,0,8,12,Tuesday,10,Morning,5.040000000000006,0.5199999999999996
PRD-002028,2025-08-12 13:06:00,Limoges,M-05,Team A,76.84,4.66,48.22,Alloy,93.16,0,8,12,Tuesday,13,Morning,6.840000000000003,0.33999999999999986
PRD-002029,2025-08-13 00:33:00,Lyon,M-01,Team C,69.36,3.92,46.33,Composite,82.36,1,8,13,Wednesday,0,Night,0.6400000000000006,1.08
PRD-002030,2025-08-13 01:25:00,Lyon,M-02,Team D,68.81,4.91,35.95,Alloy,94.44,0,8,13,Wednesday,1,Night,1.1899999999999977,0.08999999999999986
PRD-002031,2025-08-13 02:17:00,Limoges,M-06,Team A,73.26,5.2,49.1,Ceramic,95.56,0,8,13,Wednesday,2,Night,3.260000000000005,0.20000000000000018
PRD-002032,2025-08-13 07:44:00,Lyon,M-01,Team A,69.4,4.42,50.1,Composite,91.26,0,8,13,Wednesday,7,Morning,0.5999999999999943,0.5800000000000001
PRD-002033,2025-08-13 16:13:00,Lyon,M-02,Team A,64.77,6.26,36.62,Precious metal,75.63,1,8,13,Wednesday,16,Afternoon,5.230000000000004,1.2599999999999998
PRD-002034,2025-08-13 17:31:00,Lyon,M-02,Team A,67.01,5.51,48.51,Ceramic,96.13,0,8,13,Wednesday,17,Afternoon,2.989999999999995,0.5099999999999998
PRD-002035,2025-08-16 11:25:00,Lyon,M-01,Team A,67.96,3.83,56.72,Precious metal,86.7,0,8,16,Saturday,11,Morning,2.0400000000000063,1.17
PRD-002036,2025-08-16 14:33:00,Limoges,M-05,Team C,71.49,3.85,37.8,Ceramic,90.62,0,8,16,Saturday,14,Afternoon,1.4899999999999949,1.15
PRD-002037,2025-08-16 17:30:00,Limoges,M-06,Team A,71.05,4.36,55.24,Precious metal,95.39,0,8,16,Saturday,17,Afternoon,1.0499999999999972,0.6399999999999997
PRD-002038,2025-08-17 05:38:00,Limoges,M-04,Team C,69.89,6.02,55.95,Alloy,91.03,0,8,17,Sunday,5,Night,0.10999999999999943,1.0199999999999996
PRD-002039,2025-08-17 16:27:00,Lyon,M-02,Team D,62.47,5.58,41.22,Composite,90.02,0,8,17,Sunday,16,Afternoon,7.530000000000001,0.5800000000000001
PRD-002040,2025-08-18 17:18:00,Limoges,M-06,Team D,74.46,6.06,40.26,Alloy,90.28,0,8,18,Monday,17,Afternoon,4.459999999999994,1.0599999999999996
PRD-002041,2025-08-19 00:58:00,Lyon,M-01,Team C,69.52,5.01,54.26,Precious metal,93.55,0,8,19,Tuesday,0,Night,0.480000000000004,0.009999999999999787
PRD-002042,2025-08-19 02:05:00,Limoges,M-05,Team A,83.47,4.86,44.51,Precious metal,93.01,0,8,19,Tuesday,2,Night,13.469999999999999,0.13999999999999968
PRD-002043,2025-08-19 02:17:00,Limoges,M-04,Team A,66.78,4.19,29.17,Ceramic,94.59,0,8,19,Tuesday,2,Night,3.219999999999999,0.8099999999999996
PRD-002044,2025-08-19 08:15:00,Limoges,M-05,Team A,71.88,5.23,47.21,Ceramic,92.97,0,8,19,Tuesday,8,Morning,1.8799999999999955,0.23000000000000043
PRD-002045,2025-08-19 11:50:00,Limoges,M-05,Team D,84.91,4.87,46.76,Composite,78.49,1,8,19,Tuesday,11,Morning,14.909999999999997,0.1299999999999999
PRD-002046,2025-08-20 08:45:00,Besancon,M-07,Team D,73.71,4.85,48.92,Alloy,93.41,0,8,20,Wednesday,8,Morning,3.7099999999999937,0.15000000000000036
PRD-002047,2025-08-21 00:22:00,Besancon,M-07,Team B,72.35,6.05,35.95,Composite,94.3,0,8,21,Thursday,0,Night,2.3499999999999943,1.0499999999999998
PRD-002048,2025-08-21 10:53:00,Limoges,M-05,Team B,65.07,4.92,40.84,Composite,89.31,0,8,21,Thursday,10,Morning,4.930000000000007,0.08000000000000007
PRD-002049,2025-08-21 14:03:00,Limoges,M-06,Team B,78.95,5.87,55.82,Ceramic,80.48,1,8,21,Thursday,14,Afternoon,8.950000000000003,0.8700000000000001
PRD-002050,2025-08-22 11:57:00,Lyon,M-01,Team B,63.47,3.97,42.52,Alloy,91.15,0,8,22,Friday,11,Morning,6.530000000000001,1.0299999999999998
PRD-002051,2025-08-22 16:09:00,Besancon,M-08,Team D,71.42,6.75,33.77,Precious metal,82.71,0,8,22,Friday,16,Afternoon,1.4200000000000017,1.75
PRD-002052,2025-08-22 19:44:00,Lyon,M-01,Team A,67.04,4.76,52.9,Alloy,97.17,0,8,22,Friday,19,Afternoon,2.9599999999999937,0.2400000000000002
PRD-002053,2025-08-22 23:26:00,Lyon,M-02,Team B,69.42,5.46,41.29,Composite,93.15,0,8,22,Friday,23,Night,0.5799999999999983,0.45999999999999996
PRD-002054,2025-08-23 11:39:00,Besancon,M-07,Team B,65.3,5.56,51.73,Alloy,90.09,0,8,23,Saturday,11,Morning,4.700000000000003,0.5599999999999996
PRD-002055,2025-08-23 14:47:00,Limoges,M-05,Team A,77.18,4.68,31.84,Alloy,89.54,0,8,23,Saturday,14,Afternoon,7.180000000000007,0.3200000000000003
PRD-002056,2025-08-23 20:50:00,Lyon,M-01,Team B,68.06,5.53,42.03,Alloy,93.94,0,8,23,Saturday,20,Afternoon,1.9399999999999977,0.5300000000000002
PRD-002057,2025-08-23 21:08:00,Lyon,M-03,Team D,65.68,5.57,52.08,Ceramic,88.69,0,8,23,Saturday,21,Afternoon,4.319999999999993,0.5700000000000003
PRD-002058,2025-08-23 21:11:00,Lyon,M-01,Team A,76.01,4.54,42.3,Composite,89.77,0,8,23,Saturday,21,Afternoon,6.010000000000005,0.45999999999999996
PRD-002059,2025-08-23 23:47:00,Limoges,M-06,Team C,68.38,4.54,38.54,Ceramic,91.17,0,8,23,Saturday,23,Night,1.6200000000000045,0.45999999999999996
PRD-002060,2025-08-25 00:06:00,Lyon,M-02,Team B,72.14,5.03,23.91,Composite,92.44,0,8,25,Monday,0,Night,2.1400000000000006,0.03000000000000025
PRD-002061,2025-08-25 12:59:00,Besancon,M-08,Team A,73.58,4.92,55.19,Composite,90.56,0,8,25,Monday,12,Morning,3.5799999999999983,0.08000000000000007
PRD-002062,2025-08-25 14:01:00,Besancon,M-07,Team A,75.16,5.91,44.98,Alloy,93.65,0,8,25,Monday,14,Afternoon,5.159999999999997,0.9100000000000001
PRD-002063,2025-08-25 22:38:00,Limoges,M-05,Team A,58.78,5.46,52.33,Alloy,90.25,0,8,25,Monday,22,Night,11.219999999999999,0.45999999999999996
PRD-002064,2025-08-25 22:42:00,Limoges,M-06,Team A,74.62,4.95,50.43,Composite,93.35,0,8,25,Monday,22,Night,4.6200000000000045,0.04999999999999982
PRD-002065,2025-08-26 00:28:00,Lyon,M-03,Team B,71.48,5.39,47.77,Composite,94.6,0,8,26,Tuesday,0,Night,1.480000000000004,0.3899999999999997
PRD-002066,2025-08-26 04:38:00,Lyon,M-03,Team D,70.29,3.67,45.43,Ceramic,91.61,0,8,26,Tuesday,4,Night,0.29000000000000625,1.33
PRD-002067,2025-08-26 10:13:00,Limoges,M-04,Team C,68.23,4.6,46.92,Alloy,89.67,0,8,26,Tuesday,10,Morning,1.769999999999996,0.40000000000000036
PRD-002068,2025-08-26 20:04:00,Lyon,M-02,Team D,62.03,5.19,54.46,Alloy,96.08,0,8,26,Tuesday,20,Afternoon,7.969999999999999,0.1900000000000004
PRD-002069,2025-08-26 21:08:00,Lyon,M-02,Team B,71.4,5.72,43.66,Alloy,95.28,0,8,26,Tuesday,21,Afternoon,1.4000000000000057,0.7199999999999998
PRD-002070,2025-08-26 22:49:00,Lyon,M-03,Team C,64.91,5.13,58.21,Composite,96.19,0,8,26,Tuesday,22,Night,5.090000000000003,0.1299999999999999
PRD-002071,2025-08-27 04:05:00,Lyon,M-03,Team C,70.51,5.95,31.0,Alloy,95.53,0,8,27,Wednesday,4,Night,0.5100000000000051,0.9500000000000002
PRD-002072,2025-08-27 14:22:00,Limoges,M-06,Team A,71.81,5.56,30.14,Composite,91.23,0,8,27,Wednesday,14,Afternoon,1.8100000000000023,0.5599999999999996
PRD-002073,2025-08-27 20:08:00,Limoges,M-04,Team B,74.38,4.95,55.9,Ceramic,84.4,0,8,27,Wednesday,20,Afternoon,4.3799999999999955,0.04999999999999982
PRD-002074,2025-08-27 23:36:00,Besancon,M-07,Team B,68.44,4.91,36.45,Composite,89.71,0,8,27,Wednesday,23,Night,1.5600000000000023,0.08999999999999986
PRD-002075,2025-08-28 11:35:00,Limoges,M-06,Team C,78.55,5.27,59.35,Alloy,91.94,0,8,28,Thursday,11,Morning,8.549999999999997,0.2699999999999996
PRD-002076,2025-08-28 17:54:00,Besancon,M-08,Team B,74.12,4.71,58.7,Ceramic,91.06,0,8,28,Thursday,17,Afternoon,4.1200000000000045,0.29000000000000004
PRD-002077,2025-08-28 22:15:00,Lyon,M-02,Team A,68.17,6.0,55.7,Alloy,89.95,0,8,28,Thursday,22,Night,1.8299999999999983,1.0
PRD-002078,2025-08-29 15:00:00,Besancon,M-07,Team D,66.93,4.28,50.08,Composite,84.16,0,8,29,Friday,15,Afternoon,3.069999999999993,0.7199999999999998
PRD-002079,2025-08-29 17:05:00,Limoges,M-04,Team A,61.29,5.21,35.63,Alloy,91.04,0,8,29,Friday,17,Afternoon,8.71,0.20999999999999996
PRD-002080,2025-08-30 10:44:00,Lyon,M-03,Team D,73.41,5.48,29.73,Alloy,89.01,0,8,30,Saturday,10,Morning,3.4099999999999966,0.4800000000000004
PRD-002081,2025-08-30 13:11:00,Besancon,M-07,Team D,68.87,4.8,54.96,Composite,90.48,0,8,30,Saturday,13,Morning,1.1299999999999955,0.20000000000000018
